City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hrs),Snow inches (last 3 hrs)
233,Aitape,PG,2020-01-05 09:29:47,-3.15,142.36,84.25,76,100,10.38,overcast clouds,0.0,0.0
234,Moscow,RU,2020-01-05 09:27:16,55.75,37.62,36.0,80,6,11.18,clear sky,0.0,0.0
235,Concordia,AR,2020-01-05 09:29:48,-31.4,-58.02,68.0,81,40,8.05,scattered clouds,0.0,0.0
236,Betera,ES,2020-01-05 09:29:48,39.58,-0.45,53.01,81,0,3.58,clear sky,0.0,0.0
237,Sept-Iles,CA,2020-01-05 09:16:35,50.2,-66.38,15.8,72,90,6.93,overcast clouds,0.0,0.0
238,Divnogorsk,RU,2020-01-05 09:29:49,55.96,92.38,26.6,63,100,13.42,overcast clouds,0.0,0.0
239,Havre-Saint-Pierre,CA,2020-01-05 09:20:24,50.23,-63.6,17.6,78,90,11.41,overcast clouds,0.0,0.0
240,Narsaq,GL,2020-01-05 09:29:49,60.91,-46.05,23.0,73,100,5.82,overcast clouds,0.0,0.0
241,Tyrma,RU,2020-01-05 09:29:49,50.04,132.17,-9.47,98,85,2.15,overcast clouds,0.0,0.0
242,Banjar,ID,2020-01-05 09:29:49,-7.37,108.54,79.39,87,99,3.33,moderate rain,8.63,0.0
243,Makakilo City,US,2020-01-05 09:29:50,21.35,-158.09,75.99,78,40,9.17,light rain,0.0,0.0
244,Bambous Virieux,MU,2020-01-05 09:29:50,-20.34,57.76,82.0,83,75,6.93,broken clouds,0.0,0.0
245,Ahipara,NZ,2020-01-05 09:29:50,-35.17,173.16,64.0,96,61,1.01,broken clouds,0.0,0.0
246,Ukiah,US,2020-01-05 09:29:50,39.15,-123.21,50.0,70,1,9.17,clear sky,0.0,0.0
247,Ganzhou,CN,2020-01-05 09:29:50,25.86,114.93,75.4,44,35,7.49,scattered clouds,0.0,0.0
248,Lebu,ET,2020-01-05 09:29:23,8.96,38.73,71.78,38,6,3.31,clear sky,0.0,0.0
249,Kalabo,ZM,2020-01-05 09:29:51,-15.0,22.67,78.75,61,100,7.94,light rain,0.38,0.0
250,Lompoc,US,2020-01-05 09:27:02,34.64,-120.46,52.0,93,90,15.03,mist,0.0,0.0
251,Kavieng,PG,2020-01-05 09:29:52,-2.57,150.8,84.85,74,55,10.71,light rain,0.94,0.0
252,Pokaran,IN,2020-01-05 09:29:52,26.93,71.92,73.62,23,0,4.36,clear sky,0.0,0.0
253,Morro Bay,US,2020-01-05 09:28:01,35.37,-120.85,53.01,93,1,5.53,clear sky,0.0,0.0
254,Port Lincoln,AU,2020-01-05 09:20:31,-34.72,135.86,61.92,73,84,15.97,broken clouds,0.0,0.0
255,Churapcha,RU,2020-01-05 09:29:52,62.0,132.43,-10.84,97,99,5.93,light snow,0.0,0.13
256,Acapulco,MX,2020-01-05 09:29:53,16.86,-99.88,75.2,94,5,5.82,clear sky,0.0,0.0
257,Teya,MX,2020-01-05 09:29:53,21.05,-89.07,66.99,82,20,3.51,few clouds,0.0,0.0
258,Maniitsoq,GL,2020-01-05 09:29:53,65.42,-52.9,18.39,81,100,19.17,light snow,0.0,0.25
259,San Cristobal,HN,2020-01-05 09:29:53,14.68,-86.92,62.98,96,69,3.22,broken clouds,0.0,0.0
260,Alofi,NU,2020-01-05 09:29:53,-19.06,-169.92,77.0,94,0,5.82,clear sky,0.0,0.0
261,Ternate,PH,2020-01-05 09:29:54,14.29,120.72,84.2,62,40,11.41,scattered clouds,0.0,0.0
262,Zemio,CF,2020-01-05 09:29:54,5.02,25.13,85.93,22,52,6.15,broken clouds,0.0,0.0
263,Baghmara,IN,2020-01-05 09:29:54,23.8,86.21,68.58,47,0,10.69,clear sky,0.0,0.0
264,Tabou,CI,2020-01-05 09:29:54,4.42,-7.36,77.31,50,29,3.15,scattered clouds,0.0,0.0
265,Ilhabela,BR,2020-01-05 09:29:15,-23.78,-45.36,75.83,86,49,11.34,light rain,0.13,0.0
266,Fairbanks,US,2020-01-05 09:19:01,64.84,-147.72,-17.0,74,100,2.06,overcast clouds,0.0,0.0
267,Cremona,IT,2020-01-05 09:29:55,45.13,10.03,46.4,49,0,4.7,clear sky,0.0,0.0
268,Aranos,NA,2020-01-05 09:29:55,-24.14,19.11,85.66,23,66,6.98,broken clouds,0.0,0.0
269,Trairi,BR,2020-01-05 09:29:56,-3.28,-39.27,73.92,90,95,3.91,overcast clouds,0.0,0.0
270,Broome,GB,2020-01-05 09:29:56,52.47,1.45,45.0,87,75,8.05,broken clouds,0.0,0.0
271,Freeport,BS,2020-01-05 09:29:57,26.54,-78.7,70.11,74,6,27.36,clear sky,0.0,0.0
272,Staphorst,NL,2020-01-05 09:29:57,52.65,6.21,45.0,100,90,6.93,mist,0.0,0.0
273,Aykhal,RU,2020-01-05 09:29:57,65.95,111.51,-9.4,83,90,2.24,light snow,0.0,0.0
274,Iaciara,BR,2020-01-05 09:29:57,-14.1,-46.63,67.82,98,100,6.87,light rain,1.06,0.0
275,Mlonggo,ID,2020-01-05 09:29:57,-6.53,110.7,80.01,94,40,5.82,thunderstorm with light rain,0.0,0.0
276,Robertson,AU,2020-01-05 09:29:58,-34.59,150.59,66.99,100,100,6.93,light rain,0.13,0.0
277,Araouane,ML,2020-01-05 09:29:58,18.9,-3.53,59.41,23,0,12.5,clear sky,0.0,0.0
278,Sulangan,PH,2020-01-05 09:29:58,11.14,123.72,82.13,79,56,21.88,light rain,0.88,0.0
279,Ojinaga,US,2020-01-05 09:29:58,29.56,-104.41,41.0,52,1,9.17,clear sky,0.0,0.0
280,Lagoa,PT,2020-01-05 09:29:59,37.14,-8.45,53.6,76,20,8.05,few clouds,0.0,0.0
281,Qinggang,CN,2020-01-05 09:29:59,28.25,121.28,60.93,88,100,10.6,light rain,0.13,0.0
282,Beitbridge,ZA,2020-01-05 09:29:59,-22.21,29.99,93.06,28,23,3.85,few clouds,0.0,0.0
283,Kruisfontein,ZA,2020-01-05 09:29:59,-34.0,24.73,74.75,52,23,19.91,few clouds,0.0,0.0
284,Arraial Do Cabo,BR,2020-01-05 09:29:59,-22.97,-42.02,73.4,94,75,4.7,broken clouds,0.0,0.0
285,Oxford,US,2020-01-05 09:25:00,33.61,-85.83,32.0,86,1,5.82,clear sky,0.0,0.0
286,Hualmay,PE,2020-01-05 09:30:00,-11.1,-77.61,66.36,91,65,2.01,broken clouds,0.0,0.0
287,Nenjiang,CN,2020-01-05 09:30:00,49.17,125.23,5.0,89,0,3.58,clear sky,0.0,0.0
288,Sladkovo,RU,2020-01-05 09:27:29,55.53,70.34,15.37,94,100,10.56,overcast clouds,0.0,0.0
289,Yarmouth,CA,2020-01-05 09:20:52,43.84,-66.12,36.0,93,90,12.75,overcast clouds,0.0,0.0
290,Paamiut,GL,2020-01-05 09:30:01,61.99,-49.67,24.21,77,100,11.12,overcast clouds,0.0,0.0
291,Edd,ER,2020-01-05 09:30:01,13.93,41.69,88.43,38,0,8.9,clear sky,0.0,0.0
292,Feicheng,CN,2020-01-05 09:30:02,36.18,116.77,37.06,92,100,8.99,light rain,1.5,0.0
293,Heidenreichstein,AT,2020-01-05 09:30:02,48.87,15.12,32.0,74,42,10.0,scattered clouds,0.0,0.0
294,Sungairaya,ID,2020-01-05 09:30:02,0.7,108.9,83.53,76,43,8.81,light rain,1.5,0.0
295,Bud,NO,2020-01-05 09:30:02,62.91,6.91,42.8,93,75,6.93,light rain,0.0,0.0
296,Ponta Delgada,PT,2020-01-05 09:30:03,37.73,-25.67,62.6,88,20,16.11,few clouds,0.0,0.0
297,Meulaboh,ID,2020-01-05 09:20:18,4.14,96.13,83.57,75,0,10.33,clear sky,0.0,0.0
298,Ust-Ilimsk,RU,2020-01-05 09:30:03,57.96,102.73,12.36,92,76,8.61,broken clouds,0.0,0.0
299,Cumberland,US,2020-01-05 09:30:03,41.97,-71.43,37.4,93,90,11.41,moderate rain,0.0,0.0
300,Palauig,PH,2020-01-05 09:30:04,15.44,119.9,78.4,70,7,3.29,clear sky,0.0,0.0
301,High Level,CA,2020-01-05 09:30:04,58.52,-117.13,-22.0,74,1,3.36,clear sky,0.0,0.0
302,San Quintin,PH,2020-01-05 09:20:47,17.54,120.52,79.12,67,59,0.22,broken clouds,0.0,0.0
303,Giyon,ET,2020-01-05 09:30:04,8.53,37.98,78.06,31,13,6.67,few clouds,0.0,0.0
304,Sioux Lookout,CA,2020-01-05 09:30:05,50.1,-91.92,23.0,85,90,8.05,light snow,0.0,0.0
305,Sooke,CA,2020-01-05 09:30:05,48.37,-123.73,45.0,93,90,9.17,light intensity shower rain,0.0,0.0
306,Flin Flon,CA,2020-01-05 09:21:53,54.77,-101.88,7.56,96,100,3.44,light snow,0.0,0.75
307,Konevo,BG,2020-01-05 09:30:05,41.67,25.61,51.01,49,100,5.99,overcast clouds,0.0,0.0
308,Cabo San Lucas,MX,2020-01-05 09:25:06,22.89,-109.91,64.99,64,9,5.01,clear sky,0.0,0.0
309,Nabire,ID,2020-01-05 09:30:06,-3.36,135.5,77.56,90,73,2.62,broken clouds,0.0,0.0
310,Tuktoyaktuk,CA,2020-01-05 09:30:06,69.44,-133.03,-24.3,92,78,6.91,broken clouds,0.0,0.0
311,Vardo,US,2020-01-05 09:30:06,39.62,-77.74,39.99,55,90,19.46,overcast clouds,0.0,0.0
312,Saldanha,PT,2020-01-05 09:21:28,41.42,-6.55,36.12,83,0,1.68,clear sky,0.0,0.0
313,Buraydah,SA,2020-01-05 09:30:07,26.33,43.97,59.0,47,0,9.17,clear sky,0.0,0.0
314,Guarapari,BR,2020-01-05 09:30:07,-20.67,-40.5,79.0,94,40,14.99,scattered clouds,0.0,0.0
315,Steamboat Springs,US,2020-01-05 09:20:29,40.48,-106.83,28.4,85,90,4.7,overcast clouds,0.0,0.0
316,Amga,RU,2020-01-05 09:30:07,60.89,131.98,-6.18,98,96,3.6,light snow,0.0,0.13
317,Fujin,CN,2020-01-05 09:30:07,47.24,132.03,6.31,88,29,7.43,scattered clouds,0.0,0.0
318,Norman Wells,CA,2020-01-05 09:30:08,65.28,-126.83,-20.2,75,75,6.93,light snow,0.0,0.0
319,Eisiskes,LT,2020-01-05 09:30:08,54.17,25.0,30.99,86,75,11.41,broken clouds,0.0,0.0
320,Linxia,CN,2020-01-05 09:30:08,35.6,103.21,26.56,66,100,3.85,overcast clouds,0.0,0.0
321,Phan Thiet,VN,2020-01-05 09:30:08,10.93,108.1,85.95,42,46,8.68,scattered clouds,0.0,0.0
322,Maceio,BR,2020-01-05 09:30:08,-9.67,-35.74,75.2,88,20,3.36,few clouds,0.0,0.0
323,Luanda,AO,2020-01-05 09:30:09,-8.83,13.24,84.2,70,75,11.41,broken clouds,0.0,0.0
324,Wageningen,NL,2020-01-05 09:30:09,51.98,5.66,45.0,100,90,6.93,mist,0.0,0.0
325,Walvis Bay,NA,2020-01-05 09:30:09,-22.95,14.51,68.0,72,20,3.36,few clouds,0.0,0.0
326,Oga,IT,2020-01-05 09:30:09,46.46,10.35,28.4,72,0,2.24,clear sky,0.0,0.0
327,Asyut,EG,2020-01-05 09:30:10,27.18,31.19,51.8,53,0,8.05,clear sky,0.0,0.0
328,Belyy Yar,RU,2020-01-05 09:30:10,53.6,91.39,19.4,79,69,4.47,broken clouds,0.0,0.0
329,Shache,CN,2020-01-05 09:30:10,38.42,77.24,36.28,34,1,5.17,clear sky,0.0,0.0
330,Leh,IN,2020-01-05 09:30:10,34.16,77.58,3.78,41,63,1.01,broken clouds,0.0,0.0
331,Caceres,CO,2020-01-05 09:30:10,5.53,-74.53,66.24,96,100,2.57,light rain,1.75,0.0
332,Iqaluit,CA,2020-01-05 09:30:11,63.75,-68.52,-32.01,66,5,9.17,clear sky,0.0,0.0
333,Moroni,GR,2020-01-05 09:30:11,35.09,24.92,64.0,55,20,5.82,few clouds,0.0,0.0
334,Fare,PF,2020-01-05 09:30:11,-16.7,-151.02,81.52,78,42,11.36,light rain,0.44,0.0
335,Fatsa,TR,2020-01-05 09:30:12,41.03,37.5,50.0,71,75,2.24,broken clouds,0.0,0.0
336,Aiquile,BO,2020-01-05 09:30:12,-18.2,-65.18,59.85,93,99,2.82,light rain,1.06,0.0
337,Margate,AU,2020-01-05 09:30:12,-43.03,147.26,66.99,48,20,8.05,few clouds,0.0,0.0
338,Kholtoson,RU,2020-01-05 09:30:12,50.3,103.31,6.78,82,0,1.34,clear sky,0.0,0.0
339,Bhunya,SZ,2020-01-05 09:30:12,-26.54,31.01,75.2,60,9,11.41,clear sky,0.0,0.0
340,Toumodi,CI,2020-01-05 09:30:13,6.56,-5.02,71.6,35,0,4.7,haze,0.0,0.0
341,Fort Nelson,CA,2020-01-05 09:30:13,58.81,-122.69,-22.0,67,75,2.24,broken clouds,0.0,0.0
342,Egvekinot,RU,2020-01-05 09:20:46,66.32,-179.17,-12.84,72,0,12.82,clear sky,0.0,0.0
343,Atar,MR,2020-01-05 09:30:13,20.52,-13.05,59.0,21,0,11.41,dust,0.0,0.0
344,Manaure,CO,2020-01-05 09:30:14,11.78,-72.45,78.71,83,0,11.63,clear sky,0.0,0.0
345,Mastic Beach,US,2020-01-05 09:30:14,40.77,-72.85,39.2,74,90,17.22,overcast clouds,0.0,0.0
346,Nipawin,CA,2020-01-05 09:30:14,53.36,-104.02,26.6,79,90,21.92,overcast clouds,0.0,0.0
347,Luwuk,ID,2020-01-05 09:30:14,-0.95,122.79,79.38,82,100,8.21,light rain,1.0,0.0
348,Saint-Augustin,CA,2020-01-05 09:30:14,45.63,-73.98,28.99,73,90,3.36,overcast clouds,0.0,0.0
349,Bemidji,US,2020-01-05 09:30:15,47.48,-94.89,26.01,92,40,5.82,scattered clouds,0.0,0.0
350,Garhi Khairo,PK,2020-01-05 09:30:15,28.06,67.98,66.2,29,91,6.87,overcast clouds,0.0,0.0
351,Laguna,BZ,2020-01-05 09:30:15,16.17,-88.94,71.6,83,75,11.41,broken clouds,0.0,0.0
352,Campbeltown,GB,2020-01-05 09:30:15,55.43,-5.61,48.2,81,75,12.75,light rain,0.0,0.0
353,Hasaki,JP,2020-01-05 09:30:16,35.73,140.83,41.0,48,20,6.93,few clouds,0.0,0.0
354,Rocha,UY,2020-01-05 09:21:41,-34.48,-54.34,60.01,93,0,7.52,clear sky,0.0,0.0
355,Opuwo,NA,2020-01-05 09:30:16,-18.06,13.84,73.63,65,93,3.67,overcast clouds,0.0,0.0
356,Sinjai,ID,2020-01-05 09:28:39,-5.12,120.25,86.74,70,96,11.63,light rain,0.75,0.0
357,Meadow Lake,CA,2020-01-05 09:30:17,54.13,-108.44,12.27,76,6,10.42,clear sky,0.0,0.0
358,Fort Morgan,US,2020-01-05 09:30:17,40.25,-103.8,41.0,38,1,21.92,clear sky,0.0,0.0
359,Kenai,US,2020-01-05 09:30:17,60.55,-151.26,-4.0,83,1,3.36,clear sky,0.0,0.0
360,Derzhavinsk,KZ,2020-01-05 09:30:17,51.1,66.31,25.95,94,94,10.89,overcast clouds,0.0,0.0
361,Pemberton,AU,2020-01-05 09:30:18,-34.44,116.03,84.99,44,2,5.99,clear sky,0.0,0.0
362,Qaqortoq,GL,2020-01-05 09:30:18,60.72,-46.03,23.0,73,63,5.82,broken clouds,0.0,0.0
363,Ambunti,PG,2020-01-05 09:30:18,-4.22,142.82,77.27,94,100,1.32,overcast clouds,0.0,0.0
364,Namibe,AO,2020-01-05 09:30:18,-15.19,12.15,73.4,88,90,5.03,overcast clouds,0.0,0.0
365,Nome,US,2020-01-05 09:30:18,30.04,-94.42,46.4,93,1,4.0,clear sky,0.0,0.0
366,Bowen,AU,2020-01-05 09:30:19,-20.01,148.25,81.0,74,0,10.29,clear sky,0.0,0.0
367,La Ronge,CA,2020-01-05 09:30:19,55.1,-105.3,21.2,85,90,10.29,light snow,0.0,0.0
368,Kinshasa,CD,2020-01-05 09:30:19,-4.32,15.31,80.6,78,75,4.7,broken clouds,0.0,0.0
369,Champerico,MX,2020-01-05 09:30:20,16.38,-93.6,59.67,87,98,4.23,overcast clouds,0.0,0.0
370,Aksu,KZ,2020-01-05 09:30:20,52.04,76.93,26.6,86,98,11.18,overcast clouds,0.0,0.0
371,Huarmey,PE,2020-01-05 09:30:20,-10.07,-78.15,68.77,80,99,0.6,overcast clouds,0.0,0.0
372,Grenfell,AU,2020-01-05 09:30:20,-33.9,148.16,73.17,52,41,27.16,scattered clouds,0.0,0.0
373,Lavumisa,ZA,2020-01-05 09:30:20,-27.31,31.88,86.0,62,1,5.82,clear sky,0.0,0.0
374,Port Macquarie,AU,2020-01-05 09:30:21,-31.43,152.91,75.99,73,90,12.75,overcast clouds,0.0,0.0
375,Kasulu,TZ,2020-01-05 09:21:07,-4.57,30.11,77.0,78,75,9.17,thunderstorm with rain,0.0,0.0
376,Doha,QA,2020-01-05 09:20:00,25.29,51.53,71.6,53,40,20.8,scattered clouds,0.0,0.0
377,Tuatapere,NZ,2020-01-05 09:30:22,-46.13,167.69,52.0,71,41,11.01,light rain,0.31,0.0
378,Lazaro Cardenas,MX,2020-01-05 09:30:22,28.39,-105.62,47.71,33,0,8.12,clear sky,0.0,0.0
379,Sawakin,SD,2020-01-05 09:30:22,19.1,37.33,72.05,64,93,18.99,overcast clouds,0.0,0.0
380,Millau,FR,2020-01-05 09:30:22,44.1,3.08,32.0,78,0,2.24,clear sky,0.0,0.0
381,Kasempa,ZM,2020-01-05 09:30:22,-13.46,25.83,72.3,77,100,4.36,overcast clouds,0.0,0.0
382,Labuhan,ID,2020-01-05 09:20:56,-2.54,115.51,84.2,67,94,1.5,overcast clouds,0.0,0.0
383,Venado Tuerto,AR,2020-01-05 09:30:23,-33.75,-61.97,64.92,60,0,8.05,clear sky,0.0,0.0
384,Kabanjahe,ID,2020-01-05 09:30:23,3.1,98.49,86.0,74,40,11.41,scattered clouds,0.0,0.0
385,Honiara,SB,2020-01-05 09:30:23,-9.43,159.96,80.6,83,40,3.76,scattered clouds,0.0,0.0
386,Springhill,CA,2020-01-05 09:30:23,45.64,-64.06,35.01,96,100,1.99,overcast clouds,0.0,0.0
387,Victoria,BN,2020-01-05 09:30:24,5.28,115.24,86.0,74,75,8.05,broken clouds,0.0,0.0
388,Wilmington,US,2020-01-05 09:28:03,39.75,-75.55,41.0,64,90,16.11,overcast clouds,0.0,0.0
389,Cockburn Town,TC,2020-01-05 09:30:24,21.46,-71.14,76.89,67,35,5.35,scattered clouds,0.0,0.0
390,Tagusao,PH,2020-01-05 09:30:24,9.19,117.81,79.36,77,99,11.56,overcast clouds,0.0,0.0
391,Patawag,PH,2020-01-05 09:30:24,8.11,122.62,79.54,80,83,10.04,broken clouds,0.0,0.0
392,Nikel,NO,2020-01-05 09:30:25,69.41,30.21,21.2,85,40,31.09,scattered clouds,0.0,0.0
393,Boyolangu,ID,2020-01-05 09:30:25,-8.09,111.9,82.0,80,93,10.96,moderate rain,3.69,0.0
394,Mount Gambier,AU,2020-01-05 09:29:52,-37.83,140.78,60.8,59,100,18.34,overcast clouds,0.0,0.0
395,Gat,SN,2020-01-05 09:30:25,14.69,-16.54,66.2,34,37,4.7,scattered clouds,0.0,0.0
396,Jerome,US,2020-01-05 09:30:26,34.75,-112.11,39.0,68,1,5.82,clear sky,0.0,0.0
397,Itacare,BR,2020-01-05 09:29:52,-14.28,-39.0,78.8,94,20,2.24,few clouds,0.0,0.0
398,Pisco,PE,2020-01-05 09:30:26,-13.71,-76.2,68.0,88,98,9.17,overcast clouds,0.0,0.0
399,Storforshei,NO,2020-01-05 09:30:26,66.4,14.52,13.19,95,100,4.14,overcast clouds,0.0,0.0
400,Umm Kaddadah,SD,2020-01-05 09:30:27,13.6,26.69,66.07,25,0,20.18,clear sky,0.0,0.0
401,Poya,NC,2020-01-05 09:30:27,-21.35,165.16,77.61,80,7,24.05,clear sky,0.0,0.0
402,Ocampo,MX,2020-01-05 09:30:27,27.32,-102.4,42.46,43,0,3.56,clear sky,0.0,0.0
403,Vaitape,PF,2020-01-05 09:30:27,-16.52,-151.75,81.39,78,87,11.79,light rain,0.44,0.0
404,Geraldton,CA,2020-01-05 09:30:28,49.72,-86.95,14.0,78,90,2.24,light snow,0.0,0.0
405,Hamilton,CA,2020-01-05 09:28:15,43.26,-79.87,33.01,86,90,10.29,light snow,0.0,0.0
406,Palmer,AU,2020-01-05 09:30:28,-34.85,139.16,62.01,59,100,8.05,light rain,1.0,0.0
407,Sayyan,YE,2020-01-05 09:30:28,15.17,44.32,71.96,29,0,7.38,clear sky,0.0,0.0
408,General Roca,AR,2020-01-05 09:30:28,-39.03,-67.58,68.0,42,0,5.82,clear sky,0.0,0.0
409,Tual,ID,2020-01-05 09:30:29,-5.67,132.75,83.7,76,100,7.81,light rain,0.81,0.0
410,Galashki,RU,2020-01-05 09:30:29,43.1,44.99,30.2,100,30,2.24,scattered clouds,0.0,0.0
411,Billings,US,2020-01-05 09:20:59,45.79,-108.5,33.01,39,1,12.75,clear sky,0.0,0.0
412,Oron,NG,2020-01-05 09:30:29,4.81,8.23,87.3,19,1,3.38,clear sky,0.0,0.0
413,Rabaul,PG,2020-01-05 09:30:29,-4.2,152.17,85.01,73,100,8.75,light rain,2.81,0.0
414,Kankan,GN,2020-01-05 09:30:30,10.38,-9.3,65.91,14,0,4.99,clear sky,0.0,0.0
415,Adeje,NG,2020-01-05 09:30:30,5.68,5.76,85.64,18,84,6.26,broken clouds,0.0,0.0
416,Ghanzi,BW,2020-01-05 09:30:31,-21.7,21.65,80.94,50,93,4.94,light rain,0.5,0.0
417,Mahibadhoo,MV,2020-01-05 09:30:31,3.78,72.97,82.56,78,3,12.62,clear sky,0.0,0.0
418,La Union,GT,2020-01-05 09:30:31,14.97,-89.29,64.0,1,36,1.01,scattered clouds,0.0,0.0
419,Komsomolskiy,RU,2020-01-05 09:30:32,67.55,63.78,22.84,90,100,27.25,light snow,0.0,0.56
420,Salalah,OM,2020-01-05 09:28:57,17.01,54.1,78.8,65,75,14.99,broken clouds,0.0,0.0
421,Turbat,PK,2020-01-05 09:30:32,26.0,63.05,72.95,58,91,8.46,light rain,0.19,0.0
422,Henties Bay,NA,2020-01-05 09:30:32,-22.12,14.28,68.0,80,39,3.0,scattered clouds,0.0,0.0
423,Samarai,PG,2020-01-05 09:30:32,-10.62,150.67,79.66,82,100,3.15,overcast clouds,0.0,0.0
424,Pingdu,CN,2020-01-05 09:30:33,36.79,119.95,42.8,81,40,6.71,light rain,0.0,0.0
425,Sohbatpur,PK,2020-01-05 09:30:33,28.52,68.54,63.9,33,100,8.03,overcast clouds,0.0,0.0
426,Saint-Joseph,FR,2020-01-05 09:30:34,43.56,6.97,50.0,75,0,5.82,clear sky,0.0,0.0
427,Te Anau,NZ,2020-01-05 09:29:18,-45.41,167.72,45.39,79,96,13.18,light rain,0.44,0.0
428,Knysna,ZA,2020-01-05 09:30:34,-34.04,23.05,73.4,60,40,13.87,scattered clouds,0.0,0.0
429,Mandera,ET,2020-01-05 09:30:34,3.94,41.86,90.97,35,1,5.39,clear sky,0.0,0.0
430,Tucupita,VE,2020-01-05 09:30:35,9.06,-62.05,66.76,98,2,1.61,clear sky,0.0,0.0
431,Vila Franca Do Campo,PT,2020-01-05 09:20:58,37.72,-25.43,62.6,88,20,16.11,few clouds,0.0,0.0
432,Ballina,IE,2020-01-05 09:21:03,54.11,-9.15,52.0,93,90,14.99,light intensity drizzle,0.0,0.0
433,Port Blair,IN,2020-01-05 09:30:35,11.67,92.75,81.68,76,24,10.71,few clouds,0.0,0.0
434,Yulara,AU,2020-01-05 09:30:36,-25.24,130.99,64.4,93,40,12.75,scattered clouds,0.0,0.0
435,Fernley,US,2020-01-05 09:30:36,39.61,-119.25,36.0,69,40,3.0,scattered clouds,0.0,0.0
436,Sechura,PE,2020-01-05 09:30:36,-5.56,-80.82,70.63,87,86,8.08,overcast clouds,0.0,0.0
437,Kpandu,GH,2020-01-05 09:30:37,7.0,0.29,84.92,18,2,2.04,clear sky,0.0,0.0
438,Paarl,ZA,2020-01-05 09:30:37,-33.74,18.98,72.0,64,40,16.11,scattered clouds,0.0,0.0
439,Manaquiri,BR,2020-01-05 09:30:37,-3.43,-60.46,78.8,88,40,2.24,scattered clouds,0.0,0.0
440,Orlik,PL,2020-01-05 09:30:37,53.95,17.74,34.0,63,20,8.05,few clouds,0.0,0.0
441,Muhos,FI,2020-01-05 09:30:38,64.81,26.0,17.6,92,33,1.12,scattered clouds,0.0,0.0
442,Jumla,NP,2020-01-05 09:30:38,29.28,82.18,39.31,23,0,4.59,clear sky,0.0,0.0
443,Agadez,NE,2020-01-05 09:30:38,16.97,7.99,66.2,24,0,29.97,clear sky,0.0,0.0
444,Lingyuan,CN,2020-01-05 09:30:39,41.24,119.4,24.58,71,100,4.5,overcast clouds,0.0,0.0
445,Great Falls,US,2020-01-05 09:28:08,47.5,-111.29,32.0,68,1,13.87,clear sky,0.0,0.0
446,Gritsovskiy,RU,2020-01-05 09:30:39,54.14,38.16,30.83,75,57,8.81,broken clouds,0.0,0.0
447,Thai Binh,VN,2020-01-05 09:30:40,20.45,106.33,75.2,69,100,14.99,light rain,0.25,0.0
448,Merauke,ID,2020-01-05 09:30:40,-8.49,140.4,79.81,88,100,4.38,moderate rain,3.75,0.0
449,Beibei,CN,2020-01-05 09:30:40,29.83,106.43,50.0,93,90,4.47,light rain,0.0,0.0
450,Igarka,RU,2020-01-05 09:30:40,67.47,86.57,17.08,93,100,20.45,light snow,0.0,1.44
451,Yarada,IN,2020-01-05 09:30:40,17.65,83.27,80.6,65,40,11.41,haze,0.0,0.0
452,Ishinomaki,JP,2020-01-05 09:30:41,38.42,141.3,35.6,64,75,10.29,light shower snow,0.0,0.0
453,Madaoua,NE,2020-01-05 09:30:41,14.07,5.96,66.58,21,19,22.75,few clouds,0.0,0.0
454,Dongying,CN,2020-01-05 09:30:41,37.43,118.67,40.3,73,100,4.38,overcast clouds,0.0,0.0
455,Lae,PG,2020-01-05 09:30:41,-6.72,146.98,68.32,97,100,3.2,moderate rain,3.69,0.0
456,Pulivendla,IN,2020-01-05 09:30:42,14.42,78.23,80.6,78,75,16.11,broken clouds,0.0,0.0
457,Milkovo,BG,2020-01-05 09:30:42,41.53,24.68,48.0,81,90,2.24,overcast clouds,0.0,0.0
458,Kitimat,CA,2020-01-05 09:30:42,54.02,-128.69,33.01,97,90,8.05,moderate rain,0.0,0.0
459,Daloa,CI,2020-01-05 09:30:42,6.88,-6.45,75.54,16,0,5.28,clear sky,0.0,0.0
460,Yumen,CN,2020-01-05 09:30:43,40.29,97.04,25.32,47,100,11.32,overcast clouds,0.0,0.0
461,Ergani,TR,2020-01-05 09:30:43,38.27,39.76,39.2,93,90,6.93,light rain,0.0,0.0
462,Ozernovskiy,RU,2020-01-05 09:30:43,51.5,156.52,27.75,94,100,6.91,snow,0.0,9.19
463,Matamoros,US,2020-01-05 09:30:43,25.87,-97.51,50.0,93,1,6.82,fog,0.0,0.0
464,Chaumont,FR,2020-01-05 09:30:43,48.11,5.14,35.01,85,90,3.36,fog,0.0,0.0
465,Juuru,EE,2020-01-05 09:30:44,59.06,24.96,32.0,68,75,9.17,broken clouds,0.0,0.0
466,Dombas,NO,2020-01-05 09:30:44,62.07,9.12,10.99,98,100,7.07,snow,0.0,1.75
467,Brae,GB,2020-01-05 09:30:44,60.4,-1.35,50.0,87,40,39.15,scattered clouds,0.0,0.0
468,Dudinka,RU,2020-01-05 09:30:45,69.41,86.18,12.2,92,90,38.03,overcast clouds,0.0,0.0
469,Castro-Urdiales,ES,2020-01-05 09:30:45,43.38,-3.22,48.0,100,20,4.7,fog,0.0,0.0
470,Union,US,2020-01-05 09:30:45,34.72,-81.62,37.4,59,1,10.29,clear sky,0.0,0.0
